epoch,learning_rate,train_loss,train_mae,train_rmse,train_r2,train_sample_count,train_duration_seconds,train_samples_per_second,validation_loss,validation_mae,validation_rmse,validation_r2,validation_sample_count,validation_duration_seconds,validation_samples_per_second,epoch_duration_seconds,epoch_samples_per_second,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,non_finite_detected,gpu_temperature_min_c,gpu_temperature_max_c,gpu_sm_clock_min_mhz,gpu_sm_clock_max_mhz,gpu_thermal_slowdown_observed,gpu_power_brake_slowdown_observed,improved
1,0.0001,0.014079107305496306,0.07201064134481472,0.11865541403780794,0.7901629496879029,19805,154.62542970000504,128.08371843120804,0.00727053015911802,0.05852395876785766,0.0852674034804608,0.8995753792391227,5911,48.55624900000112,121.73510354969684,203.3734545000043,126.44718094218858,1807007232,2405433344,False,46.0,76.0,1740.0,1920.0,False,False,True
2,0.0001,0.009586843992735109,0.056796225938159285,0.09791242999517828,0.8571162918442217,19805,106.99447789999977,185.10301081622498,0.005519530698450636,0.04738832068501748,0.07429354387992011,0.923761160989437,5911,11.31750660000398,522.288186692811,118.48501280000346,217.0401082152666,1806482944,2149580800,False,69.0,85.0,1747.0,1920.0,True,False,True
3,0.0001,0.009047572959399727,0.054517188901810565,0.09511873084824564,0.8651536646318545,19805,108.8793988000034,181.89850622135674,0.0049315096310786075,0.03806718873213282,0.07022470805305936,0.9318832358959087,5911,11.492744099996344,514.3245119328708,120.53220860000147,213.35376078058266,1805696512,2149580800,False,76.0,85.0,1725.0,1905.0,True,False,True
